level	kabupaten	kecamatan	kelurahan_desa	area_code	filter_segment	honda_ytd_jun_2026	total_market_ytd_jun_2026	market_share_ytd_jun_2026_pct	honda_ytd_jun_2025_comparable	total_market_ytd_jun_2025_comparable	market_share_ytd_jun_2025_comparable_pct	delta_share_points	source_2026	source_2025	period	currentness	data_quality_limit
KECAMATAN	Tebo	VII KOTO			Sport Low	33	33	100.0	2	2	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO			Sport Mid	54	56	96.428571	22	24	91.666667	4.761905	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO			OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			ALL SEG	649	754	86.074271	434	497	87.323944	-1.249673	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			AT High	131	211	62.085308	39	80	48.75	13.335308	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			AT Low	177	177	100.0	130	130	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			AT Mid	91	94	96.808511	58	65	89.230769	7.577741	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Cub High	9	19	47.368421	6	16	37.5	9.868421	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Cub Low	98	99	98.989899	91	91	100.0	-1.010101	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Cub Mid	66	74	89.189189	46	49	93.877551	-4.688362	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Sport Low	26	26	100.0	13	13	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			Sport Mid	51	54	94.444444	51	53	96.226415	-1.781971	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KECAMATAN	Tebo	VII KOTO ILIR			OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	ALL SEG	64	80	80.0	36	55	65.454545	14.545455	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	AT High	20	32	62.5	6	16	37.5	25.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	AT Low	18	19	94.736842	11	12	91.666667	3.070175	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	AT Mid	18	18	100.0	12	15	80.0	20.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Cub High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Cub Low	2	2	100.0	3	3	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Cub Mid	4	7	57.142857	2	6	33.333333	23.809524	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Sport Low	0	0		1	1	100.0		POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	Sport Mid	2	2	100.0	1	2	50.0	50.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bajubang	AREA 377	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	ALL SEG	320	370	86.486486	320	359	89.13649	-2.650004	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	AT High	25	44	56.818182	12	21	57.142857	-0.324675	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	AT Low	64	64	100.0	77	77	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	AT Mid	31	31	100.0	21	22	95.454545	4.545455	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Cub High	2	5	40.0	4	12	33.333333	6.666667	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Cub Low	126	126	100.0	126	126	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Cub Mid	28	53	52.830189	21	41	51.219512	1.610676	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Sport Low	8	8	100.0	5	5	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	Sport Mid	36	39	92.307692	54	55	98.181818	-5.874126	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Batin	AREA 378	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bungku	AREA 379	ALL SEG	61	77	79.220779	51	67	76.119403	3.101376	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bungku	AREA 379	AT High	5	15	33.333333	6	13	46.153846	-12.820513	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bungku	AREA 379	AT Low	13	13	100.0	7	7	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Batanghari	BAJUBANG	Bungku	AREA 379	AT Mid	16	16	100.0	10	10	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
