type	item_code	type_description	year	location_status	location	status	units	source_file	source_table_range	as_of	data_quality
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A431	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	17	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS	MK2-ML	H1B02N42S4 A/T	2026	A434	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY CBS ISS DELUXE	MK1-BK	H1B02N42S3 A/T	2026	A33A	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML1-BW	H1B02N42S3A A/T	2026	A185	50	NRFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-1B	H1B02N42S4A A/T	2026	A264	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-1B	H1B02N42S4A A/T	2026	A264	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-1B	H1B02N42S4A A/T	2026	A264	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-1B	H1B02N42S4A A/T	2026	A264	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-1B	H1B02N42S4A A/T	2026	A265	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	27	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A264	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	18	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	20	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	22	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	23	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	25	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	26	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	27	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	28	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	30	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	31	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BK	H1B02N42S4A A/T	2026	A265	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BL	H1B02N42S4A A/T	2026	A264	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BL	H1B02N42S4A A/T	2026	A265	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BW	H1B02N42S4A A/T	2026	A264	1	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BW	H1B02N42S4A A/T	2026	A264	12	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BW	H1B02N42S4A A/T	2026	A264	17	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BW	H1B02N42S4A A/T	2026	A265	8	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT SPORTY DLX SMART KEY	ML2-BW	H1B02N42S4A A/T	2026	A265	9	BOOKING	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A334	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A335	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1B	H1B02N53S4 A/T	2026	A337	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1G	H1B02N53S4 A/T	2026	A384	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-1G	H1B02N53S4 A/T	2026	A384	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
BEAT STREET	MM2-3B	H1B02N53S4 A/T	2026	A284	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
